Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
134,ORD-100134,2024-08-20,2024-08-23,Second Class,CUST-1179,Customer_1252,Home Office,India,Miami,Florida,640310,Central,PROD-2421,Office Supplies,Labels,Labels Model 103,7191.61,1,0.3,1086.89
135,ORD-100135,2022-01-14,2022-01-16,Same Day,CUST-1241,Customer_915,Corporate,India,New York City,New York,710754,East,PROD-5285,Office Supplies,Binders,Binders Model 168,4784.99,15,0.05,249.05
136,ORD-100136,2021-05-08,2021-05-14,First Class,CUST-1706,Customer_241,Home Office,India,New York City,New York,744481,West,PROD-4590,Technology,Accessories,Accessories Model 35,1199.88,5,0.05,205.93
137,ORD-100137,2023-07-21,2023-07-27,Same Day,CUST-1775,Customer_1101,Home Office,India,Houston,Texas,813390,East,PROD-9609,Technology,Accessories,Accessories Model 115,9888.6,6,0.15,2576.79
138,ORD-100138,2021-06-09,2021-06-14,Second Class,CUST-1168,Customer_672,Home Office,India,Miami,California,813341,West,PROD-9008,Office Supplies,Storage,Storage Model 24,1139.84,14,0.2,365.74
139,ORD-100139,2021-04-24,2021-04-28,Same Day,CUST-1688,Customer_632,Home Office,India,Los Angeles,Florida,366817,East,PROD-4570,Office Supplies,Labels,Labels Model 149,1336.8,7,0.15,292.99
140,ORD-100140,2023-05-18,2023-05-21,Standard Class,CUST-1956,Customer_967,Consumer,India,New York City,Florida,288724,West,PROD-7887,Furniture,Chairs,Chairs Model 96,7009.84,9,0.0,2315.87
141,ORD-100141,2023-02-13,2023-02-17,Standard Class,CUST-1182,Customer_1101,Corporate,India,Chicago,Texas,863214,West,PROD-1056,Technology,Copiers,Copiers Model 194,820.89,11,0.2,73.8
142,ORD-100142,2023-08-07,2023-08-13,Same Day,CUST-1354,Customer_318,Corporate,India,Houston,Washington,902674,East,PROD-1527,Furniture,Bookcases,Bookcases Model 170,7196.56,7,0.2,1178.67
143,ORD-100143,2022-05-08,2022-05-10,Standard Class,CUST-1250,Customer_91,Corporate,India,Miami,Texas,665979,West,PROD-1924,Technology,Phones,Phones Model 36,691.56,10,0.0,127.2
144,ORD-100144,2022-04-25,2022-05-02,First Class,CUST-1242,Customer_619,Consumer,India,Seattle,Illinois,331780,South,PROD-5923,Office Supplies,Storage,Storage Model 71,9165.64,10,0.1,2046.16
145,ORD-100145,2024-07-06,2024-07-12,Same Day,CUST-1804,Customer_1075,Corporate,India,Seattle,Florida,528090,West,PROD-5913,Furniture,Tables,Tables Model 97,4283.46,8,0.0,1463.6
146,ORD-100146,2022-05-09,2022-05-16,Standard Class,CUST-1575,Customer_846,Corporate,India,Chicago,Illinois,240606,South,PROD-4978,Furniture,Furnishings,Furnishings Model 66,2268.94,14,0.3,211.7
147,ORD-100147,2024-08-17,2024-08-18,Second Class,CUST-1052,Customer_550,Corporate,India,Seattle,Illinois,732209,East,PROD-2192,Furniture,Bookcases,Bookcases Model 49,9223.82,14,0.1,717.05
148,ORD-100148,2023-09-09,2023-09-11,Standard Class,CUST-1216,Customer_390,Home Office,India,Los Angeles,Washington,890973,South,PROD-4974,Office Supplies,Paper,Paper Model 179,8697.35,6,0.1,2931.93
149,ORD-100149,2023-03-24,2023-03-26,First Class,CUST-1315,Customer_536,Corporate,India,Chicago,Florida,588640,East,PROD-8692,Office Supplies,Paper,Paper Model 195,5529.75,13,0.1,907.98
150,ORD-100150,2023-01-30,2023-02-02,Standard Class,CUST-1267,Customer_1134,Home Office,India,Chicago,Washington,537862,Central,PROD-3497,Technology,Accessories,Accessories Model 51,4151.02,10,0.05,1130.64
151,ORD-100151,2023-02-17,2023-02-22,First Class,CUST-1781,Customer_1001,Home Office,India,Seattle,Washington,614426,South,PROD-3756,Technology,Accessories,Accessories Model 188,8336.96,8,0.2,2054.08
152,ORD-100152,2021-10-14,2021-10-20,Standard Class,CUST-1859,Customer_153,Home Office,India,Los Angeles,California,532424,West,PROD-4791,Technology,Accessories,Accessories Model 18,5474.53,3,0.2,1900.19
153,ORD-100153,2021-01-19,2021-01-21,Same Day,CUST-1675,Customer_1000,Consumer,India,Los Angeles,Illinois,678440,South,PROD-1194,Office Supplies,Paper,Paper Model 5,5067.21,6,0.0,1192.57
154,ORD-100154,2024-01-03,2024-01-06,Second Class,CUST-1109,Customer_198,Home Office,India,Houston,Texas,301255,Central,PROD-6807,Office Supplies,Storage,Storage Model 69,191.08,14,0.3,48.19
155,ORD-100155,2023-02-04,2023-02-08,Standard Class,CUST-1669,Customer_1331,Consumer,India,Los Angeles,Florida,497687,South,PROD-8798,Technology,Phones,Phones Model 15,4600.8,4,0.3,541.78
156,ORD-100156,2024-12-10,2024-12-12,First Class,CUST-1579,Customer_196,Home Office,India,Los Angeles,Texas,321686,South,PROD-5441,Office Supplies,Binders,Binders Model 12,845.21,14,0.15,205.79
157,ORD-100157,2024-01-18,2024-01-23,Second Class,CUST-1601,Customer_296,Home Office,India,Miami,California,413814,West,PROD-4939,Furniture,Bookcases,Bookcases Model 146,6587.93,3,0.1,360.34
158,ORD-100158,2023-02-26,2023-03-05,First Class,CUST-1054,Customer_201,Corporate,India,Houston,California,457137,South,PROD-6347,Technology,Machines,Machines Model 8,7402.66,13,0.3,1978.35
159,ORD-100159,2023-07-12,2023-07-16,Same Day,CUST-1087,Customer_1267,Corporate,India,Houston,Washington,177077,East,PROD-5390,Office Supplies,Storage,Storage Model 40,2296.82,9,0.15,412.4
160,ORD-100160,2023-03-09,2023-03-12,Same Day,CUST-1368,Customer_553,Consumer,India,Houston,California,296494,South,PROD-8353,Technology,Accessories,Accessories Model 143,3619.79,2,0.0,1204.98
161,ORD-100161,2021-07-31,2021-08-01,First Class,CUST-1884,Customer_789,Consumer,India,New York City,Florida,506637,East,PROD-4977,Office Supplies,Labels,Labels Model 147,914.4,9,0.0,209.47
162,ORD-100162,2024-11-04,2024-11-08,Second Class,CUST-1064,Customer_343,Corporate,India,New York City,Florida,414313,South,PROD-2260,Office Supplies,Paper,Paper Model 93,1711.63,5,0.1,223.41
163,ORD-100163,2024-07-04,2024-07-08,First Class,CUST-1006,Customer_811,Corporate,India,Chicago,Florida,943135,Central,PROD-8212,Technology,Accessories,Accessories Model 86,5946.19,4,0.15,488.13
164,ORD-100164,2022-09-08,2022-09-11,Second Class,CUST-1987,Customer_816,Corporate,India,New York City,Washington,828716,South,PROD-4971,Technology,Accessories,Accessories Model 84,6040.05,12,0.05,1169.98
165,ORD-100165,2023-03-16,2023-03-19,Second Class,CUST-1698,Customer_1127,Consumer,India,Seattle,Florida,842776,West,PROD-8183,Technology,Machines,Machines Model 75,1156.6,10,0.05,263.32
166,ORD-100166,2023-04-18,2023-04-24,Second Class,CUST-1732,Customer_867,Corporate,India,Los Angeles,Florida,726979,South,PROD-7566,Office Supplies,Binders,Binders Model 137,5003.05,11,0.1,613.41
167,ORD-100167,2024-01-19,2024-01-20,Standard Class,CUST-1111,Customer_509,Home Office,India,Seattle,New York,274418,East,PROD-7547,Office Supplies,Labels,Labels Model 193,7911.39,6,0.3,2520.97
168,ORD-100168,2021-08-05,2021-08-06,Second Class,CUST-1456,Customer_767,Corporate,India,Miami,Washington,717181,West,PROD-6651,Technology,Copiers,Copiers Model 7,1004.09,4,0.2,275.18
169,ORD-100169,2022-08-29,2022-09-02,Second Class,CUST-1356,Customer_639,Corporate,India,Miami,Texas,646428,South,PROD-6706,Technology,Phones,Phones Model 122,9207.06,2,0.0,2756.55
170,ORD-100170,2024-11-27,2024-12-01,Standard Class,CUST-1023,Customer_703,Home Office,India,Los Angeles,Washington,938913,West,PROD-4996,Furniture,Furnishings,Furnishings Model 133,3202.72,5,0.0,938.58
171,ORD-100171,2022-11-09,2022-11-14,Second Class,CUST-1190,Customer_1312,Home Office,India,Miami,Florida,130610,West,PROD-8365,Furniture,Tables,Tables Model 152,4275.17,8,0.05,1236.92
172,ORD-100172,2021-01-10,2021-01-16,Second Class,CUST-1374,Customer_668,Consumer,India,Miami,California,375097,South,PROD-9646,Technology,Copiers,Copiers Model 164,2163.67,5,0.3,-178.16
173,ORD-100173,2024-06-05,2024-06-09,Second Class,CUST-1833,Customer_1380,Home Office,India,New York City,Illinois,718836,East,PROD-3194,Technology,Copiers,Copiers Model 81,5878.31,6,0.1,1784.98
174,ORD-100174,2022-09-18,2022-09-19,Same Day,CUST-1610,Customer_283,Home Office,India,Miami,Florida,294776,South,PROD-9804,Furniture,Tables,Tables Model 178,1846.78,12,0.05,375.35
175,ORD-100175,2024-02-11,2024-02-13,Same Day,CUST-1634,Customer_110,Corporate,India,Los Angeles,Florida,243167,West,PROD-7290,Office Supplies,Paper,Paper Model 144,4906.63,3,0.05,708.39
176,ORD-100176,2023-04-18,2023-04-24,Standard Class,CUST-1578,Customer_64,Consumer,India,New York City,California,388204,West,PROD-9808,Office Supplies,Labels,Labels Model 74,4927.42,12,0.15,968.78
177,ORD-100177,2024-03-04,2024-03-10,First Class,CUST-1793,Customer_1113,Corporate,India,Chicago,California,896922,South,PROD-9951,Furniture,Furnishings,Furnishings Model 56,7730.03,8,0.2,1571.07
178,ORD-100178,2024-08-31,2024-09-07,First Class,CUST-1882,Customer_179,Corporate,India,Los Angeles,Texas,320073,Central,PROD-8015,Technology,Phones,Phones Model 43,2490.37,14,0.0,460.52
179,ORD-100179,2022-02-28,2022-03-07,Second Class,CUST-1331,Customer_1442,Corporate,India,New York City,Illinois,380329,East,PROD-3221,Office Supplies,Paper,Paper Model 193,2085.29,1,0.2,323.73
180,ORD-100180,2022-07-22,2022-07-29,First Class,CUST-1848,Customer_507,Home Office,India,Miami,Florida,249077,Central,PROD-7786,Technology,Phones,Phones Model 97,6565.84,12,0.05,820.09
181,ORD-100181,2024-07-21,2024-07-28,First Class,CUST-1711,Customer_756,Corporate,India,Miami,New York,710224,East,PROD-2526,Technology,Phones,Phones Model 188,8803.65,2,0.15,1801.97
182,ORD-100182,2021-05-10,2021-05-17,Same Day,CUST-1274,Customer_662,Corporate,India,New York City,Illinois,706007,West,PROD-8951,Technology,Machines,Machines Model 88,5353.56,4,0.15,1592.44
183,ORD-100183,2021-04-05,2021-04-06,Second Class,CUST-1451,Customer_935,Consumer,India,Miami,Texas,822040,West,PROD-5945,Office Supplies,Binders,Binders Model 41,6269.27,14,0.15,344.09
184,ORD-100184,2024-09-02,2024-09-05,First Class,CUST-1743,Customer_1433,Consumer,India,Miami,Washington,195629,East,PROD-1017,Technology,Phones,Phones Model 55,2518.88,6,0.3,-418.27
185,ORD-100185,2021-09-29,2021-10-04,First Class,CUST-1836,Customer_247,Corporate,India,Seattle,Texas,600905,East,PROD-4751,Technology,Phones,Phones Model 99,2277.38,11,0.15,120.21
186,ORD-100186,2021-07-31,2021-08-03,Second Class,CUST-1656,Customer_1387,Consumer,India,Los Angeles,Illinois,690653,East,PROD-3688,Furniture,Chairs,Chairs Model 113,3688.27,5,0.05,607.89
187,ORD-100187,2024-07-10,2024-07-16,Standard Class,CUST-1918,Customer_206,Consumer,India,Los Angeles,Illinois,865470,South,PROD-6759,Technology,Accessories,Accessories Model 110,1530.71,7,0.2,391.82
188,ORD-100188,2022-05-23,2022-05-26,First Class,CUST-1797,Customer_1415,Consumer,India,Seattle,New York,315425,West,PROD-7418,Technology,Accessories,Accessories Model 76,6453.31,4,0.2,1486.2
189,ORD-100189,2022-05-06,2022-05-10,Standard Class,CUST-1540,Customer_25,Corporate,India,New York City,Texas,505629,South,PROD-6986,Office Supplies,Binders,Binders Model 140,3871.14,4,0.15,934.59
190,ORD-100190,2023-08-23,2023-08-30,Second Class,CUST-1040,Customer_124,Corporate,India,Chicago,New York,759104,South,PROD-7939,Office Supplies,Paper,Paper Model 180,748.46,10,0.0,40.52
191,ORD-100191,2024-08-04,2024-08-09,Standard Class,CUST-1523,Customer_417,Consumer,India,Chicago,New York,509711,East,PROD-6081,Technology,Phones,Phones Model 179,5385.8,3,0.1,404.36
192,ORD-100192,2021-04-29,2021-05-01,Standard Class,CUST-1316,Customer_1365,Home Office,India,Seattle,Washington,284178,East,PROD-1207,Technology,Accessories,Accessories Model 182,880.4,7,0.0,163.76
193,ORD-100193,2021-12-02,2021-12-06,Second Class,CUST-1380,Customer_260,Home Office,India,New York City,Washington,223791,East,PROD-6488,Furniture,Chairs,Chairs Model 110,9531.1,9,0.2,2715.37
194,ORD-100194,2022-06-23,2022-06-29,First Class,CUST-1056,Customer_1024,Home Office,India,Houston,New York,264951,Central,PROD-2685,Technology,Phones,Phones Model 147,9751.0,11,0.0,1938.93
195,ORD-100195,2022-04-13,2022-04-19,Same Day,CUST-1372,Customer_785,Consumer,India,Houston,California,679720,South,PROD-4678,Office Supplies,Binders,Binders Model 83,5098.07,1,0.0,628.93
196,ORD-100196,2022-10-18,2022-10-21,Standard Class,CUST-1183,Customer_458,Home Office,India,Los Angeles,Florida,172274,South,PROD-5625,Furniture,Furnishings,Furnishings Model 199,8263.45,10,0.1,709.17
197,ORD-100197,2021-06-26,2021-07-01,First Class,CUST-1757,Customer_1276,Consumer,India,Miami,New York,720432,South,PROD-4201,Technology,Machines,Machines Model 188,4578.33,6,0.05,629.42
198,ORD-100198,2021-11-05,2021-11-06,Standard Class,CUST-1973,Customer_687,Consumer,India,Seattle,Florida,990247,Central,PROD-2703,Office Supplies,Paper,Paper Model 53,9325.33,1,0.05,1981.29
199,ORD-100199,2023-05-10,2023-05-14,Same Day,CUST-1717,Customer_763,Corporate,India,Seattle,California,708982,East,PROD-9280,Office Supplies,Paper,Paper Model 35,9612.63,3,0.3,-495.95
200,ORD-100200,2021-06-03,2021-06-08,First Class,CUST-1871,Customer_646,Corporate,India,Seattle,Washington,442099,Central,PROD-8417,Office Supplies,Labels,Labels Model 70,5686.85,7,0.3,1929.35
201,ORD-100201,2022-02-20,2022-02-22,Second Class,CUST-1460,Customer_955,Corporate,India,Miami,California,661957,Central,PROD-4401,Furniture,Chairs,Chairs Model 116,7803.77,10,0.0,754.02
202,ORD-100202,2022-06-27,2022-07-04,Standard Class,CUST-1220,Customer_672,Consumer,India,Los Angeles,Washington,360276,Central,PROD-7492,Technology,Copiers,Copiers Model 132,1216.74,3,0.3,171.88
203,ORD-100203,2022-06-17,2022-06-24,Second Class,CUST-1096,Customer_947,Consumer,India,Houston,California,112537,East,PROD-4641,Furniture,Bookcases,Bookcases Model 34,9906.95,1,0.15,3035.3
204,ORD-100204,2023-02-02,2023-02-08,First Class,CUST-1939,Customer_154,Consumer,India,Los Angeles,Texas,777366,South,PROD-3110,Furniture,Furnishings,Furnishings Model 24,6310.37,11,0.0,1417.92
205,ORD-100205,2021-03-29,2021-04-02,Same Day,CUST-1030,Customer_784,Home Office,India,Miami,Texas,471136,West,PROD-4066,Technology,Phones,Phones Model 71,525.36,15,0.2,94.54
206,ORD-100206,2021-11-01,2021-11-02,Same Day,CUST-1421,Customer_1128,Corporate,India,Los Angeles,California,393366,South,PROD-3248,Technology,Copiers,Copiers Model 108,6148.78,10,0.05,1501.43
207,ORD-100207,2024-07-15,2024-07-22,First Class,CUST-1491,Customer_1116,Corporate,India,New York City,Illinois,626797,Central,PROD-7363,Furniture,Tables,Tables Model 70,5445.69,1,0.15,1549.71
208,ORD-100208,2022-10-16,2022-10-21,Same Day,CUST-1542,Customer_733,Home Office,India,Houston,Texas,204998,West,PROD-4951,Furniture,Chairs,Chairs Model 69,2205.82,15,0.1,149.06
209,ORD-100209,2022-03-26,2022-03-31,Second Class,CUST-1180,Customer_485,Home Office,India,New York City,Washington,831514,Central,PROD-1462,Office Supplies,Binders,Binders Model 181,8468.12,13,0.15,1324.76
210,ORD-100210,2024-03-08,2024-03-13,Second Class,CUST-1502,Customer_78,Consumer,India,Los Angeles,Texas,730889,West,PROD-1326,Office Supplies,Storage,Storage Model 135,1438.18,4,0.15,305.81
211,ORD-100211,2022-11-11,2022-11-16,First Class,CUST-1060,Customer_45,Consumer,India,Chicago,Washington,248533,East,PROD-9622,Technology,Phones,Phones Model 94,2030.61,3,0.1,538.28
212,ORD-100212,2024-12-13,2024-12-19,Second Class,CUST-1999,Customer_323,Home Office,India,Miami,Washington,610866,Central,PROD-3854,Furniture,Bookcases,Bookcases Model 182,3968.04,2,0.1,557.63
213,ORD-100213,2022-04-03,2022-04-09,First Class,CUST-1130,Customer_364,Home Office,India,Los Angeles,Washington,700660,South,PROD-1530,Office Supplies,Storage,Storage Model 47,5897.72,3,0.15,837.75
214,ORD-100214,2024-06-06,2024-06-08,Standard Class,CUST-1243,Customer_711,Corporate,India,Houston,Washington,193035,Central,PROD-8317,Office Supplies,Storage,Storage Model 3,6403.67,2,0.15,590.37
215,ORD-100215,2022-05-27,2022-06-02,Standard Class,CUST-1395,Customer_898,Home Office,India,Miami,Texas,534130,South,PROD-7204,Technology,Accessories,Accessories Model 90,696.59,5,0.0,185.38
216,ORD-100216,2021-07-27,2021-08-03,Second Class,CUST-1462,Customer_151,Consumer,India,New York City,California,434198,Central,PROD-2715,Office Supplies,Labels,Labels Model 19,4805.3,14,0.2,1178.7
217,ORD-100217,2023-02-08,2023-02-10,Same Day,CUST-1721,Customer_64,Corporate,India,Seattle,Texas,736818,South,PROD-3573,Technology,Accessories,Accessories Model 14,7325.21,9,0.0,1108.93
218,ORD-100218,2022-02-25,2022-02-27,First Class,CUST-1304,Customer_487,Consumer,India,Los Angeles,Florida,699544,South,PROD-3516,Furniture,Bookcases,Bookcases Model 14,4104.61,9,0.3,1344.97
219,ORD-100219,2023-05-26,2023-05-27,Second Class,CUST-1653,Customer_598,Consumer,India,Miami,California,423331,South,PROD-8715,Technology,Phones,Phones Model 126,2959.6,11,0.3,-150.2
220,ORD-100220,2021-07-06,2021-07-12,First Class,CUST-1191,Customer_913,Consumer,India,New York City,Florida,587648,Central,PROD-4706,Office Supplies,Storage,Storage Model 69,5450.38,3,0.1,1720.4
221,ORD-100221,2021-11-06,2021-11-13,Same Day,CUST-1994,Customer_1208,Consumer,India,Chicago,California,981639,South,PROD-9561,Office Supplies,Binders,Binders Model 108,6970.78,2,0.0,1745.78
222,ORD-100222,2024-03-18,2024-03-20,Standard Class,CUST-1514,Customer_1170,Home Office,India,Chicago,Washington,750403,West,PROD-2970,Office Supplies,Labels,Labels Model 194,4773.1,2,0.15,1531.37
223,ORD-100223,2021-12-09,2021-12-11,Same Day,CUST-1206,Customer_1285,Consumer,India,Chicago,New York,435281,East,PROD-2425,Technology,Accessories,Accessories Model 100,8088.44,3,0.0,1431.75
224,ORD-100224,2024-02-05,2024-02-08,Standard Class,CUST-1805,Customer_1435,Home Office,India,Chicago,Illinois,919656,South,PROD-2843,Office Supplies,Labels,Labels Model 107,8569.11,9,0.15,2786.23
225,ORD-100225,2024-03-06,2024-03-11,Standard Class,CUST-1804,Customer_586,Home Office,India,New York City,Florida,376967,South,PROD-8955,Furniture,Tables,Tables Model 147,5835.12,2,0.0,1276.75
226,ORD-100226,2021-03-18,2021-03-20,Standard Class,CUST-1405,Customer_679,Home Office,India,Houston,California,881975,South,PROD-5400,Office Supplies,Labels,Labels Model 96,2768.63,3,0.2,643.97
227,ORD-100227,2022-09-13,2022-09-16,Second Class,CUST-1137,Customer_616,Home Office,India,Miami,New York,382507,South,PROD-2462,Furniture,Bookcases,Bookcases Model 49,2817.86,8,0.3,719.84
228,ORD-100228,2023-04-14,2023-04-20,Second Class,CUST-1067,Customer_638,Home Office,India,Chicago,Florida,242239,East,PROD-3846,Technology,Accessories,Accessories Model 50,4854.91,9,0.1,1438.54
229,ORD-100229,2022-05-26,2022-05-27,First Class,CUST-1377,Customer_951,Home Office,India,Miami,Washington,229890,East,PROD-4963,Furniture,Chairs,Chairs Model 96,4575.36,15,0.1,1195.95
230,ORD-100230,2021-12-30,2022-01-06,First Class,CUST-1766,Customer_1411,Consumer,India,New York City,California,505343,East,PROD-3669,Technology,Copiers,Copiers Model 147,4756.33,9,0.1,729.03
231,ORD-100231,2024-08-18,2024-08-20,Standard Class,CUST-1485,Customer_271,Home Office,India,Houston,Illinois,939767,East,PROD-4666,Furniture,Tables,Tables Model 65,6783.4,5,0.3,-966.45
232,ORD-100232,2024-12-30,2025-01-05,Same Day,CUST-1258,Customer_447,Corporate,India,New York City,Washington,645928,South,PROD-2676,Office Supplies,Storage,Storage Model 2,6434.55,7,0.15,1965.6
233,ORD-100233,2024-02-24,2024-03-01,Same Day,CUST-1065,Customer_689,Corporate,India,Seattle,New York,390334,Central,PROD-5895,Office Supplies,Storage,Storage Model 49,5945.85,5,0.1,1518.12
234,ORD-100234,2021-04-27,2021-05-04,Second Class,CUST-1738,Customer_53,Home Office,India,Miami,New York,372028,South,PROD-7628,Furniture,Tables,Tables Model 100,8576.01,13,0.2,1468.47
235,ORD-100235,2024-04-09,2024-04-15,Second Class,CUST-1702,Customer_1095,Home Office,India,Miami,Washington,475911,Central,PROD-3785,Office Supplies,Binders,Binders Model 169,9947.64,14,0.05,1521.49
